host_id,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,number_of_reviews
356006,Kingston,-38.0073,145.08544,Private room,2,1 private bath,1,1,"[""Clothing storage: closet"", ""Microwave"", ""Hot water kettle"", ""Breakfast"", ""Public or shared beach access"", ""Free street parking"", ""Host greets you"", ""Gas stove"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""Room-darkening shades"", ""TV"", ""Outdoor dining area"", ""Refrigerator"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Heating"", ""Outdoor furniture"", ""Iron"", ""Private backyard"", ""Extra pillows and blankets"", ""Coffee maker: Nespresso"", ""Single oven"", ""Private patio or balcony"", ""Cooking basics"", ""Cleaning products"", ""Indoor fireplace"", ""Washer""]",65.0,1,147
3384635,Port Phillip,-37.85947,144.98093,Entire home/apt,2,1 bath,1,1,"[""Hot water kettle"", ""BBQ grill"", ""Drying rack for clothing"", ""Lake access"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hangers"", ""Smart lock"", ""Essentials"", ""Clothing storage"", ""Hair dryer"", ""Long term stays allowed"", ""Oven"", ""Stove"", ""Bathtub"", ""Portable fans"", ""Laundromat nearby"", ""Refrigerator"", ""Dishwasher"", ""Backyard"", ""Heating"", ""HDTV with Netflix, Apple TV"", ""Iron"", ""Courtyard view"", ""Extra pillows and blankets"", ""Self check-in"", ""Private patio or balcony"", ""Cooking basics"", ""Beach access"", ""Cleaning products"", ""Free parking on premises"", ""Washer""]",120.0,10,14
419767,Stonnington,-37.85162,144.98943,Private room,2,1 private bath,2,2,"[""Microwave"", ""Hot water kettle"", ""Shared outdoor pool - available all year, open specific hours, lap pool"", ""Carbon monoxide alarm"", ""Books and reading material"", ""Free street parking"", ""Lockbox"", ""Host greets you"", ""Hot water"", ""Free carport on premises"", ""Dining table"", ""Smoke alarm"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Hair dryer"", ""Shampoo"", ""Coffee"", ""Portable fans"", ""Body soap"", ""Laundromat nearby"", ""22\"" TV"", ""Refrigerator"", ""Outdoor dining area"", ""Shower gel"", ""Wine glasses"", ""Dishwasher"", ""Garden view"", ""Heating"", ""Wifi \u2013 11 Mbps"", ""Freezer"", ""City skyline view"", ""Outdoor furniture"", ""Iron"", ""Extra pillows and blankets"", ""Self check-in"", ""Clothing storage: wardrobe"", ""Private entrance"", ""Cleaning products""]",96.0,2,223
3395313,Maribyrnong,-37.81507,144.88895,Shared room,1,1 shared bath,1,1,"[""TV""]",100.0,1,0
4542615,Maribyrnong,-37.80691,144.89897,Entire home/apt,4,1 bath,2,2,"[""Free street parking"", ""Hot water"", ""Park view"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Long term stays allowed"", ""Shampoo"", ""Outdoor dining area"", ""Refrigerator"", ""Central air conditioning"", ""Garden view"", ""Heating"", ""Outdoor furniture"", ""Iron"", ""40\"" HDTV with Netflix"", ""Fire extinguisher"", ""Free parking on premises"", ""Washer""]",90.0,14,3
50121,Yarra,-37.81541,145.00157,Entire home/apt,2,1 bath,1,1,"[""Microwave"", ""Lockbox"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Refrigerator"", ""Heating"", ""Dryer"", ""Iron"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Self check-in"", ""Cooking basics"", ""Washer""]",84.0,3,80
3529788,Greater Dandenong,-37.97291,145.21908,Private room,1,3 baths,1,3,"[""Kitchen"", ""Heating""]",80.0,1,1
246509,Glen Eira,-37.87142,145.00785,Entire home/apt,2,1 bath,1,1,"[""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Books and reading material"", ""Free street parking"", ""Hot water"", ""Coffee maker: pour-over coffee"", ""Paid washer \u2013 In building"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Dining table"", ""Dishes and silverware"", ""Conditioner"", ""Hangers"", ""Essentials"", ""HDTV"", ""Toaster"", ""Hair dryer"", ""Long term stays allowed"", ""Shampoo"", ""Board games"", ""Oven"", ""Stove"", ""Coffee"", ""Bathtub"", ""Shared backyard \u2013 Not fully fenced"", ""Keypad"", ""Portable fans"", ""Body soap"", ""Paid dryer \u2013 In building"", ""Refrigerator"", ""Shower gel"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Dishwasher"", ""Garden view"", ""Heating"", ""Freezer"", ""Clothing storage: wardrobe and dresser"", ""Outdoor furniture"", ""Iron"", ""Extra pillows and blankets"", ""Self check-in"", ""Cooking basics"", ""Baking sheet"", ""Private entrance"", ""Cleaning products"", ""Free parking on premises""]",225.0,21,14
738640,Port Phillip,-37.86928,144.99792,Entire home/apt,2,1 bath,1,1,"[""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Hot tub"", ""Dryer"", ""Dishes and silverware"", ""Washer"", ""Refrigerator"", ""Fire extinguisher"", ""Coffee maker"", ""Cooking basics"", ""Hot water"", ""Backyard"", ""Heating""]",95.0,5,22
6866740,Glen Eira,-37.89702,145.00617,Entire home/apt,4,1.5 baths,2,3,"[""Beach essentials"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""AC - split type ductless system"", ""Sound system"", ""Carbon monoxide alarm"", ""Private BBQ grill: gas"", ""Barbecue utensils"", ""Books and reading material"", ""Public or shared beach access"", ""Host greets you"", ""Baby bath"", ""Hot water"", ""Gas stove"", ""Coffee maker: french press"", ""40\"" HDTV with Amazon Prime Video, Apple TV, Netflix, standard cable"", ""Dining table"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Children\u2019s dinnerware"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Fast wifi \u2013 57 Mbps"", ""Hair dryer"", ""Room-darkening shades"", ""Shampoo"", ""Board games"", ""Oven"", ""Long term stays allowed"", ""Paid folding or convertible high chair - available upon request"", ""Coffee"", ""Bathtub"", ""Portable fans"", ""Body soap"", ""Free washer \u2013 In unit"", ""Laundromat nearby"", ""Outdoor dining area"", ""Refrigerator"", ""Shower gel"", ""Central air conditioning"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Dishwasher"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Freezer"", ""Single level home"", ""Outdoor furniture"", ""Crib"", ""Iron"", ""Courtyard view"", ""Free driveway parking on premises"", ""Extra pillows and blankets"", ""Children\u2019s books and toys"", ""Central heating"", ""Heating - split type ductless system"", ""Fire extinguisher"", ""Clothing storage: wardrobe"", ""Cooking basics"", ""Baking sheet"", ""Private entrance"", ""Private patio or balcony"", ""Cleaning products""]",240.0,3,37
4177728,Melbourne,-37.8265751,144.95626390000007,Entire home/apt,4,2 baths,2,2,"[""AC - split type ductless system"", ""Coffee maker"", ""Host greets you"", ""Gas stove"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Shared indoor pool - available all year, heated, lap pool"", ""Essentials"", ""Hair dryer"", ""Long term stays allowed"", ""Shampoo"", ""Oven"", ""Board games"", ""55\"" HDTV with Amazon Prime Video, Netflix"", ""Free washer \u2013 In unit"", ""Outdoor dining area"", ""Pets allowed"", ""Dishwasher"", ""Heating"", ""Security cameras on property"", ""City skyline view"", ""Outdoor furniture"", ""Crib"", ""Free parking on premises""]",275.0,3,20
6919472,Port Phillip,-37.85876,144.98599,Entire home/apt,2,1 bath,1,1,"[""Microwave"", ""Coffee maker"", ""Free street parking"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""Hangers"", ""Essentials"", ""Pack \u2019n play/Travel crib"", ""Hair dryer"", ""TV"", ""Long term stays allowed"", ""Pets allowed"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Air conditioning"", ""Heating"", ""Dryer"", ""Iron"", ""Ethernet connection"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Indoor fireplace"", ""Washer""]",100.0,2,22
541584,Port Phillip,-37.83095169067383,144.96913146972656,Entire home/apt,2,1 bath,1,1,"[""Shared gym in building"", ""Microwave"", ""Hot water kettle"", ""BBQ grill"", ""Drying rack for clothing"", ""Carbon monoxide alarm"", ""Free resort access"", ""Exercise equipment"", ""Hot water"", ""Coffee maker: espresso machine"", ""Host greets you"", ""Park view"", ""Elevator"", ""Shared pool - available all year"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""Room-darkening shades"", ""Shampoo"", ""TV"", ""Oven"", ""Free residential garage on premises"", ""Long term stays allowed"", ""Ceiling fan"", ""Stove"", ""Coffee"", ""Bathtub"", ""Body soap"", ""Free washer \u2013 In unit"", ""Outdoor kitchen"", ""Outdoor dining area"", ""Refrigerator"", ""Shower gel"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Dishwasher"", ""Garden view"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Security cameras on property"", ""Single level home"", ""Blender"", ""City skyline view"", ""Outdoor furniture"", ""Iron"", ""Trash compactor"", ""Courtyard view"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Clothing storage: wardrobe"", ""Cooking basics"", ""Baking sheet"", ""Private patio or balcony"", ""Cleaning products""]",200.0,14,11
6692322,Manningham,-37.78237,145.16336,Private room,2,1 private bath,1,1,"[""Microwave"", ""Breakfast"", ""Coffee maker"", ""Free street parking"", ""Host greets you"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Long term stays allowed"", ""Shampoo"", ""Oven"", ""Stove"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Single level home"", ""Dryer"", ""Iron"", ""Extra pillows and blankets"", ""TV with standard cable"", ""Cooking basics"", ""Private entrance"", ""Washer""]",106.0,1,1
3871035,Merri-bek,-37.77056,144.97274,Entire home/apt,4,2 baths,2,2,"[""Wifi"", ""Kitchen"", ""Washer"", ""Pets allowed"", ""Free parking on premises"", ""TV"", ""Air conditioning"", ""Heating""]",300.0,2,3
3916453,Darebin,-37.70400568285845,145.05348010071685,Entire home/apt,4,3 baths,2,2,"[""Microwave"", ""Hot water kettle"", ""Portable heater"", ""Private BBQ grill: gas"", ""Books and reading material"", ""Gas stove"", ""Hot water"", ""Dining table"", ""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""Fire pit"", ""Dishes and silverware"", ""Rice maker"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""Room-darkening shades"", ""TV"", ""Clothing storage: walk-in closet and wardrobe"", ""Smeg stainless steel single oven"", ""Long term stays allowed"", ""Bathtub"", ""Body soap"", ""Shower gel"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Dishwasher"", ""Garden view"", ""560 lit Samsung refrigerator"", ""Exercise equipment: yoga mat"", ""Freezer"", ""A couple of brands shampoo"", ""Iron"", ""Courtyard view"", ""Extra pillows and blankets"", ""Central heating"", ""Cooking basics"", ""Private entrance"", ""Cleaning products"", ""Free parking on premises"", ""Washer""]",200.0,2,0
559227,Melbourne,-37.81595,144.96606,Entire home/apt,2,1 bath,1,1,"[""Microwave"", ""BBQ grill"", ""Coffee maker"", ""Host greets you"", ""Hot water"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Dedicated workspace"", ""Fire pit"", ""Dishes and silverware"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Stove"", ""Outdoor dining area"", ""Refrigerator"", ""Air conditioning"", ""Heating"", ""Outdoor furniture"", ""Paid parking off premises"", ""Iron"", ""Cooking basics"", ""Washer""]",190.0,2,298
3570625,Melbourne,-37.8167,144.96608,Entire home/apt,4,1 bath,1,3,"[""Microwave"", ""Carbon monoxide alarm"", ""Portable air conditioning"", ""Coffee maker"", ""Lockbox"", ""Hot water"", ""Elevator"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Bosch stainless steel induction stove"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Paid parking on premises"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Long term stays allowed"", ""Shampoo"", ""Oven"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Dishwasher"", ""50\"" HDTV with Netflix"", ""Heating"", ""Security cameras on property"", ""Single level home"", ""City skyline view"", ""Iron"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Self check-in"", ""Cooking basics""]",190.0,5,108
50121,Yarra,-37.81552,145.00116,Entire home/apt,2,1 bath,1,1,"[""Microwave"", ""Lockbox"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""First aid kit"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Patio or balcony"", ""Refrigerator"", ""Dishwasher"", ""Air conditioning"", ""Heating"", ""Dryer"", ""Iron"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Self check-in"", ""Cooking basics"", ""Free parking on premises"", ""Washer""]",99.0,3,78
6933179,Yarra,-37.80759,144.97821,Entire home/apt,2,1 bath,1,1,"[""Microwave"", ""Coffee maker"", ""Free street parking"", ""Host greets you"", ""Hot water"", ""Paid washer \u2013 In building"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Ceiling fan"", ""Electric stove"", ""Wifi \u2013 21 Mbps"", ""Refrigerator"", ""Wine glasses"", ""Dishwasher"", ""Heating"", ""Dryer"", ""Iron"", ""Extra pillows and blankets"", ""Cooking basics""]",86.0,11,57
6992397,Yarra Ranges,-37.88001,145.5148,Entire home/apt,10,1 bath,2,9,"[""Microwave"", ""Hot water kettle"", ""BBQ grill"", ""Drying rack for clothing"", ""Lake access"", ""AC - split type ductless system"", ""Sound system"", ""Paid crib - available upon request"", ""Portable heater"", ""Barbecue utensils"", ""Books and reading material"", ""Free street parking"", ""Lockbox"", ""Baby bath"", ""Hot water"", ""Dining table"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Fire pit"", ""Dishes and silverware"", ""Free driveway parking on premises \u2013 5 spaces"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Shared hot tub - available all year, open 24 hours"", ""Toaster"", ""Hair dryer"", ""Room-darkening shades"", ""Shampoo"", ""Board games"", ""Oven"", ""Coffee"", ""Shared backyard \u2013 Not fully fenced"", ""Electric stove"", ""Portable fans"", ""Body soap"", ""Laundromat nearby"", ""Outdoor dining area"", ""Refrigerator"", ""Pets allowed"", ""Shower gel"", ""Standalone high chair - available upon request"", ""Wine glasses"", ""Garden view"", ""42\"" HDTV with DVD player"", ""Freezer"", ""Security cameras on property"", ""Single level home"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Heating - split type ductless system"", ""Coffee maker: Nespresso"", ""Private patio or balcony"", ""Cooking basics"", ""Self check-in"", ""Cleaning products""]",245.0,1,57
606393,Kingston,-37.99031,145.07744,Entire home/apt,2,1 bath,1,2,"[""Microwave"", ""BBQ grill"", ""Drying rack for clothing"", ""Breakfast"", ""Books and reading material"", ""Coffee maker"", ""Free street parking"", ""Lockbox"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Dishes and silverware"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""Room-darkening shades"", ""TV"", ""Shampoo"", ""Long term stays allowed"", ""Stove"", ""Patio or balcony"", ""Pocket wifi"", ""Portable fans"", ""Body soap"", ""Pets allowed"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Garden view"", ""Backyard"", ""Air conditioning"", ""Heating"", ""Smoking allowed"", ""Single level home"", ""Iron"", ""Ethernet connection"", ""Courtyard view"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Self check-in"", ""Cooking basics"", ""Private entrance"", ""Free washer \u2013 In building"", ""Cleaning products""]",125.0,4,96
6992397,Yarra Ranges,-37.87972640991211,145.51596069335938,Entire home/apt,2,1 bath,1,1,"[""Microwave"", ""Hot water kettle"", ""Shared hot tub - available all year, open specific hours"", ""Lake access"", ""AC - split type ductless system"", ""Paid crib - available upon request"", ""Barbecue utensils"", ""Books and reading material"", ""Free street parking"", ""Lockbox"", ""Baby bath"", ""Hot water"", ""Gas stove"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Fire pit"", ""Dishes and silverware"", ""Free driveway parking on premises \u2013 5 spaces"", ""First aid kit"", ""Conditioner"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""Room-darkening shades"", ""Shampoo"", ""Board games"", ""Oven"", ""Long term stays allowed"", ""32\"" HDTV with DVD player"", ""Clothing storage: dresser"", ""Coffee"", ""Shared backyard \u2013 Not fully fenced"", ""Portable fans"", ""Body soap"", ""Laundromat nearby"", ""Outdoor dining area"", ""Refrigerator"", ""Shower gel"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Dishwasher"", ""Garden view"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Freezer"", ""Shared BBQ grill: gas"", ""Security cameras on property"", ""Iron"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Heating - split type ductless system"", ""Coffee maker: Nespresso"", ""Private patio or balcony"", ""Cooking basics"", ""Self check-in"", ""Cleaning products"", ""Mini fridge""]",200.0,1,14
3506639,Melbourne,-37.83368,144.9843,Entire home/apt,4,2 baths,2,3,"[""Microwave"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Free street parking"", ""Hot water"", ""Smoke alarm"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""Hangers"", ""Smart lock"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Pocket wifi"", ""Refrigerator"", ""Shower gel"", ""Dishwasher"", ""Free parking on premises"", ""Heating"", ""Iron"", ""Fire extinguisher"", ""Self check-in"", ""Private patio or balcony"", ""Cooking basics"", ""Private entrance"", ""Indoor fireplace"", ""Washer""]",135.0,20,86
117431,Hobsons Bay,-37.8711,144.81342,Private room,2,1 shared bath,1,1,"[""Microwave"", ""Carbon monoxide alarm"", ""Breakfast"", ""Coffee maker"", ""Host greets you"", ""Hot water"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dishes and silverware"", ""Hangers"", ""Essentials"", ""Hair dryer"", ""TV"", ""Shampoo"", ""Oven"", ""Stove"", ""Refrigerator"", ""Dishwasher"", ""Lock on bedroom door"", ""Backyard"", ""Air conditioning"", ""Heating"", ""Single level home"", ""Dryer"", ""Iron"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Cooking basics"", ""Private entrance"", ""Free parking on premises"", ""Washer""]",54.0,1,140
646383,Port Phillip,-37.84317613816548,144.94162820097418,Private room,2,1 private bath,1,2,"[""Beach essentials"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Free street parking"", ""High chair"", ""Free resort access"", ""Hot water"", ""Host greets you"", ""Shared patio or balcony"", ""Elevator"", ""Dining table"", ""Smoke alarm"", ""Wifi"", ""Kitchen"", ""Bed linens"", ""Dedicated workspace"", ""Free dryer \u2013 In unit"", ""Dishes and silverware"", ""Rice maker"", ""Waterfront"", ""Gym"", ""Cleaning available during stay"", ""Hangers"", ""Essentials"", ""Toaster"", ""Hair dryer"", ""Room-darkening shades"", ""TV"", ""Oven"", ""Long term stays allowed"", ""Stove"", ""Bathtub"", ""Portable fans"", ""Body soap"", ""Laundromat nearby"", ""Outdoor dining area"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Dishwasher"", ""Garden view"", ""Lock on bedroom door"", ""Shared pool"", ""Backyard"", ""Air conditioning"", ""Heating"", ""Freezer"", ""Shared sauna"", ""Single level home"", ""Outdoor furniture"", ""Iron"", ""Courtyard view"", ""Paid street parking off premises"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Clothing storage: wardrobe"", ""Cooking basics"", ""Beach access \u2013 Beachfront"", ""Cleaning products"", ""Washer""]",101.0,3,32
